,Title,Published_date,Views,Favorite,Comments,Month
5027,Angular 2 Tutorial For Beginners | Angular 2 In 60 Minutes | Angular 2 Training | Edureka,01-03-2017,24108,0,7,Mar
5028,K-Means Clustering Algorithm - Cluster Analysis | Machine Learning Algorithm | Data Science |Edureka,01-03-2017,114745,0,55,Mar
5029,What Is Data Science? Data Science Course - Data Science Tutorial For Beginners | Edureka,01-03-2017,198425,0,158,Mar
5030,Amazon AWS Tutorial | What is Amazon AWS | AWS Tutorial for Beginners | AWS Training | Edureka,28-02-2017,64011,0,57,Feb
5031,Spark Hadoop Tutorial | Spark Hadoop Example on NBA | Apache Spark Training | Edureka,28-02-2017,12659,0,3,Feb
5032,Big Data Analytics Tutorial | Big Data Analytics for Beginners | Hadoop Tutorial | Edureka,27-02-2017,29592,0,12,Feb
5033,Spark Streaming | Twitter Sentiment Analysis Example | Apache Spark Training | Edureka,26-02-2017,74378,0,13,Feb
5034,What Is Angular 2 | Angular 2 Tutorial For Beginners | Angular Training | Edureka,24-02-2017,15644,0,6,Feb
5035,Python Class | Python Classes | Python Programming | Python Tutorial | Edureka,24-02-2017,195841,0,134,Feb
5036,Python Programming | Python Programming For Beginners | Python Tutorial | Edureka,22-02-2017,157498,0,56,Feb
5037,Informatica Interview Questions | Informatica Tutorial | Informatica Training | Edureka,21-02-2017,215714,0,40,Feb
5038,AWS Tutorial For Beginners | AWS Certified Solutions Architect | AWS Training | Edureka,21-02-2017,2176916,0,821,Feb
5039,Python Tutorial for Beginners | Python Programming Language Tutorial | Python Training | Edureka,20-02-2017,1485455,0,718,Feb
5040,Apache Spark Tutorial | Spark Tutorial for Beginners | Apache Spark Training | Edureka,18-02-2017,603519,0,199,Feb
5041,Informatica Training | Informatica Online Training | Informatica Tutorial | Edureka,16-02-2017,28534,0,7,Feb
5042,Introduction to Hadoop | What is Hadoop | Hadoop Training | Hadoop Tutorial | Edureka,15-02-2017,17673,0,11,Feb
5043,What Is Salesforce? | Salesforce Training - What Does Salesforce Do? | Salesforce Tutorial | Edureka,13-02-2017,132656,0,48,Feb
5044,Informatica Certification | Informatica Online Training | Informatica Tutorial | Edureka,13-02-2017,8725,0,1,Feb
5045,DevOps Engineer | Devops Career | DevOps Skills | Devops Learning Path | DevOps Tutorial | Edureka,09-02-2017,19229,0,18,Feb
5046,Big Data Certification | Hadoop Certification | Cloudera Certification | Edureka,09-02-2017,21327,0,4,Feb
5047,What is Puppet | Puppet Tutorial for Beginners | Puppet Configuration Management Tutorial | Edureka,09-02-2017,174868,0,80,Feb
5048,Informatica PowerCenter Tutorial | Informatica Tutorial for Beginners | Edureka,07-02-2017,33119,0,7,Feb
5049,What is Git | What is GitHub | Git Tutorial | GitHub Tutorial | Devops Tutorial | Edureka,03-02-2017,1528003,0,1027,Feb
5050,Salesforce Tutorial For Beginners 2 | Salesforce Tutorial- App Builder |Salesforce Training |Edureka,27-01-2017,27651,0,15,Jan
5051,What is Jenkins | Jenkins Tutorial for Beginners | Jenkins Continuous Integration Tutorial | Edureka,26-01-2017,813953,0,269,Jan
5052,Big Data Career Path | Big Data Learning Path | Career in Hadoop | Edureka,25-01-2017,12618,0,7,Jan
5053,Informatica Transformations with Examples | Informatica Tutorial | Informatica Training | Edureka,24-01-2017,158413,0,55,Jan
5054,Hadoop Interview Questions and Answers | Big Data Interview Questions | Hadoop Tutorial | Edureka,23-01-2017,135876,0,37,Jan
5055,Scala Language | Scala Tutorial For Beginners | Scala Functional Programming | Edureka,21-01-2017,27381,0,21,Jan
5056,TOGAF 9.1 Training Video | TOGAF 9.1 Tutorial | Edureka,20-01-2017,119048,0,7,Jan
5057,Ansible Playbook Tutorial | Ansible Tutorial For Beginners | DevOps Tools | Ansible Playbook|Edureka,19-01-2017,386898,0,159,Jan
5058,Scala Tutorial For Beginners | Scala Programming | OOPs and Scala Traits | Spark Training | Edureka,18-01-2017,51010,0,19,Jan
5059,Scala Tutorial  |  Scala Tutorial For Beginners  | Scala Programming | Spark Training | Edureka,16-01-2017,239333,0,59,Jan
5060,DevOps Training | DevOps Tutorial For Beginners | Git & Jenkins | DevOps Tutorial | Edureka,10-01-2017,96647,0,36,Jan
5061,DevOps Tutorial | DevOps Tutorial for Beginners | DevOps Training | Edureka,05-01-2017,314182,0,174,Jan
5062,What is Docker | Docker Tutorial for Beginners | Docker Container | DevOps Tools | Edureka,03-01-2017,824846,0,242,Jan
5063,Pig Tutorial | Apache Pig Script | Hadoop Pig Tutorial | Edureka,29-12-2016,106237,0,64,Dec
5064,Hadoop MapReduce Example | MapReduce Programming | Hadoop Tutorial For Beginners | Edureka,28-12-2016,158184,0,82,Dec
5065,Ansible Tutorial | What is Ansible | Ansible | DevOps Tools | Edureka,27-12-2016,187442,0,116,Dec
5066,Informatica ETL Tutorial | Informatica Tutorial For Beginners | Informatica Training | Edureka,20-12-2016,26581,0,8,Dec
5067,Chef vs Puppet vs Ansible vs SaltStack | Configuration Management Tools Comparison | Edureka,19-12-2016,188908,0,132,Dec
5068,MapReduce Tutorial | What is MapReduce | Hadoop MapReduce Tutorial | Edureka,16-12-2016,221204,0,67,Dec
5069,Hadoop Ecosystem | Big Data Analytics Tools | Hadoop Tutorial | Edureka,09-12-2016,87985,0,28,Dec
5070,Informatica Tutorial For Beginners | Informatica Powercenter Tutorial | Edureka,09-12-2016,23635,0,4,Dec
5071,Hadoop Architecture | HDFS Architecture | HDFS Tutorial | Hadoop Tutorial | Edureka,08-12-2016,228153,0,143,Dec
5072,Tableau Training for Beginners Part 2 | Tableau Tutorial for Beginners Part 2 | Edureka,08-12-2016,173245,0,679,Dec
5073,Tableau Training for Beginners Part 1 | Learn Tableau | Tableau Tutorial for Beginners - 1 | Edureka,07-12-2016,876793,0,1893,Dec
5074,Top 27 Splunk Interview Questions and Answers | Splunk Careers & Jobs | Splunk Tutorial | Edureka,05-12-2016,73242,0,14,Dec
5075,Hadoop Tutorial For Beginners | What Is Hadoop | Hadoop Tutorial | Hadoop Training | Edureka,29-11-2016,76224,0,81,Nov
5076,AWS VPC Tutorial | AWS Certified Solutions Architect Tutorial | AWS Training | Edureka,29-11-2016,116156,0,38,Nov
5077,What is Splunk | Splunk Training - Splunk Introduction & Architecture | Splunk Tutorial | Edureka,25-11-2016,152807,0,31,Nov
5078,AWS S3 Tutorial For Beginners |  AWS Certified Solutions Architect Tutorial | AWS Training | Edureka,23-11-2016,136450,0,19,Nov
5079,AWS EC2 Tutorial For Beginners | AWS Certified Solutions Architect Tutorial | AWS Training | Edureka,21-11-2016,235674,0,52,Nov
5080,Sqoop Installation | Hadoop Sqoop Installation | Sqoop Installation on Ubuntu/CentOS | Edureka,21-11-2016,12827,0,0,Nov
5081,Amazon AWS Training Video | AWS Certified Solutions Architect Tutorial | AWS Tutorial | Edureka,17-11-2016,290612,0,125,Nov
5082,Docker Installation | Install Docker | Docker Installation In CentOS | DevOps Tools | Edureka,20-10-2016,21888,0,9,Oct
5083,Tableau Dashboard | How to Create Tableau Dashboards | Tableau Tutorial | Tableau Training | Edureka,18-10-2016,105479,0,182,Oct
5084,Nagios Installation | Nagios Core | Nagios Installation On CentOS | DevOps Tools | Edureka,17-10-2016,60512,0,20,Oct
5085,Tableau Interview Questions & Answers | Tableau Career Path | Tableau Jobs | Edureka,13-10-2016,160012,0,39,Oct
5086,Docker Tutorial for Beginners | Docker Container | What is Docker? | Learn Docker | Edureka,04-10-2016,431927,0,234,Oct
5087,DevOps Tools | Automation using DevOps Tools | DevOps Training | DevOps Tutorial | Edureka,04-10-2016,110981,0,56,Oct
5088,Puppet Installation Tutorial | Puppet Installation - Tomcat Deployment | DevOps Tools | Edureka,23-09-2016,48926,0,57,Sep
5089,Jenkins Installation Tutorial For Beginners | Jenkins Installation on Linux | DevOps Tools | Edureka,21-09-2016,63913,0,26,Sep
5090,Git Installation Tutorial for Beginners | Git Installation On Linux | DevOps Tools | Edureka,21-09-2016,46258,0,17,Sep
5091,Puppet Tutorial for Beginners Part -1 | What is Puppet? | Puppet Tutorial | DevOps Tools | Edureka,19-09-2016,128095,0,57,Sep
5092,Apache Flink Tutorial | Flink vs Spark | Real Time Analytics Using Flink | Apache Flink Training,16-09-2016,9711,0,9,Sep
5093,What is DevOps? | DevOps Training - DevOps Introduction & Tools | DevOps Tutorial | Edureka,15-09-2016,470674,0,171,Sep
5094,PMP® Certification -1 | Project Management Certification -1 | PMP® Certification Training | Edureka,15-09-2016,79208,0,28,Sep
5095,Hive Tutorial - Hive HBase Integration | Hive Use Case | Analyzing Wikipedia Log | Edureka,14-09-2016,24663,0,84,Sep
5096,Qlikview Training for Beginners -2 | What is Qlikview? | Qlikview Training Videos | Edureka,10-09-2016,5404,0,0,Sep
5097,Hbase Installation | HBase Installation in Hadoop | HBase Installation in Ubuntu/CentOS | Edureka,08-09-2016,22032,0,11,Sep
5098,IBM Bluemix Tutorial - Part 1 | What is IBM Bluemix? | IBM Bluemix Certification Training,07-09-2016,43435,0,8,Sep
5099,What is Hive in Hadoop? | Pig vs Hive | Hive Tutorial for Beginners | Hadoop Tutorial | Edureka,06-09-2016,22729,0,3,Sep
5100,IBM Bluemix Tutorial - Part 2 | What is IBM Bluemix? | IBM Bluemix Certification Training,02-09-2016,11174,0,9,Sep
5101,What Is Big Data | Big Data Explained | Big Data Hadoop Tutorial | Big Data Training | Edureka,01-09-2016,73163,0,41,Sep
5102,Apache Hive Installation | Hadoop Hive Installation | Hive Installation on Ubuntu/CentOS | Edureka,31-08-2016,41139,0,15,Aug
5103,Ansible Tutorial | Ansible Installation | Ansible installation on Redhat | DevOps Tools | Edureka,30-08-2016,114394,0,56,Aug
5104,Hadoop Pig Tutorial | What is Pig in Hadoop | Pig Latin Tutorial for Beginners | Edureka,29-08-2016,7961,0,7,Aug
5105,Apache Pig Installation | Pig Installation in Hadoop | Pig Installation in Ubuntu/CentOS | Edureka,29-08-2016,15121,0,5,Aug
5106,Hadoop Installation Tutorial | Hadoop Cluster Setup | Hadoop Installation on CentOS | Edureka,26-08-2016,133879,0,101,Aug
5107,Hadoop Tutorial for Beginners | Hadoop vs RDBMS | Hadoop vs MySql | Hadoop vs Oracle | Edureka,24-08-2016,9299,0,1,Aug
5108,HDFS Federation Tutorial | Hadoop Architecture Tutorial | Hadoop 2.x Cluster Architecture | Edureka,22-08-2016,9808,0,5,Aug
5109,Big Data and Hadoop Demo Class | Edureka,08-08-2016,7519,0,9,Aug
5110,Hadoop Interview Questions and Answers | Hadoop Career Paths | Hadoop Job Preparation | Edureka,06-08-2016,14720,0,8,Aug
5111,DevOps Tutorial for Beginners - Part 1 | Edureka,28-07-2016,14495,0,0,Jul
5112,Spark Tutorial For Beginners | What is Spark | Apache Spark Training | Edureka,25-07-2016,29685,0,13,Jul
5113,ITIL Certification Training | ITIL Foundation Basics in 3 hours | ITIL Tutorial | Edureka,20-07-2016,467257,0,161,Jul
5114,Introduction to Splunk | Edureka,15-07-2016,4622,0,0,Jul
5115,Splunk Tutorial for Beginners - 1 | What is Splunk? | Splunk Training Video | Edureka,11-07-2016,289105,0,130,Jul
5116,OpenStack Vs CloudStack | OpenStack versus Other Cloud Platforms | Openstack Tutorial | Edureka,08-07-2016,6309,0,2,Jul
5117,BIG DATA & HADOOP: Understanding Big Data & Hadoop | Edureka,05-07-2016,15277,0,1,Jul
5118,Analytics With SAS | SAS Tutorial for Beginners | SAS Basics | Edureka,23-06-2016,21463,0,3,Jun
5119,What is OpenStack? | OpenStack Tutorial for Beginners - OpenStack Components & Dashboard | Edureka,23-06-2016,15603,0,4,Jun
5120,Getting Started with Teradata | Teradata Tutorial for Beginners | Edureka,23-06-2016,12407,0,0,Jun
5121,OpenStack Vs AWS | OpenStack Cloud | OpenStack Tutorial for Beginners | Edureka,23-06-2016,11018,0,4,Jun
5122,Introduction to Java : Features of Java | Java Tutorial for beginners | Edureka,30-05-2016,6047,0,1,May
5123,Teradata Tutorials for Beginners Part 1 | What is Teradata? | Teradata Training Video | Edureka,28-05-2016,156142,0,27,May
5124,Introduction to Apache Flink | Edureka,26-05-2016,33017,0,10,May
5125,Apache Drill Tutorial for Beginners - Part 2 | Edureka,26-05-2016,2367,0,0,May
5126,Android Tutorial - Android Architecture Overview | Edureka,24-05-2016,8579,0,1,May
5127,Apache Drill Tutorial for Beginners - Part 1 | Edureka,16-05-2016,16037,0,10,May
5128,Devops Tutorial : Automatic Updates And Revision Control In Devops | Dev Ops Tutorial For Beginners,16-05-2016,3277,0,1,May
5129,Edureka Review | By Shinjini Ghatak (Software Engineer) | Edureka,27-04-2016,2338,0,0,Apr
5130,Edureka Review | By Bipul Singh (ITIL Consultant) | Edureka,27-04-2016,783,0,0,Apr
5131,Edureka Review | By Rajesh Singh (Project Manager) | Edureka,27-04-2016,809,0,1,Apr
5132,Understanding Hbase : A Facebook Messaging System Case Study | HBase Tutorial | HBase Step By Step,25-04-2016,9299,0,1,Apr
5133,Base SAS : Using SAS Data Sets Part 1 | SAS Tutorial | SAS Online Course - Part 1 | Edureka,25-04-2016,4409,0,0,Apr
5134,Edureka Review | By Sagar Morakhia (Hadoop Developer) | Edureka,25-04-2016,1728,0,3,Apr
5135,Edureka Review | By Samir Whig (Salesforce Certified Professional) | Edureka,25-04-2016,1371,0,0,Apr
5136,Introduction To Spark | Learn About Apache Spark & Its Ecosystem | Apache Spark tutorial | Edureka,25-04-2016,3142,0,1,Apr
5137,OpenStack Tutorial for Beginners - 1 | What is OpenStack | OpenStack Certification Training |Edureka,21-04-2016,132592,0,44,Apr
5138,Unix Shell Scripting for Beginners Part 1 | Introduction to Unix Shellscripting | Unix Commands,15-04-2016,28366,0,7,Apr
5139,SAS Tutorial for Beginners | Learn what is SAS | Programming with SAS statistical software - 1,11-04-2016,21295,0,4,Apr
5140,Introduction to Digital Marketing | What is Digital Marketing | Digital Marketing Basics | Edureka,29-03-2016,6723,0,0,Mar
5141,Python : Advantages Of Python Programming | Python Tutorial | Edureka,24-03-2016,6907,0,1,Mar
5142,Hive DIY. Uses & Limitations of Apache Hive and Hive Metastore | Learn Hive | Edureka,24-03-2016,8352,0,1,Mar
5143,Hive Architecture - A Deep Dive with Real Life Examples | Hive Tutorial | Edureka,21-03-2016,25847,0,7,Mar
5144,Salesforce Training Videos for Beginners - 4 | Salesforce Tutorial for Beginners | Salesforce CRM,04-03-2016,8997,0,0,Mar
5145,CFA Level 1 exam prep - Part 2 | CFA Level 1 Refresher Course | Tips and tricks to pass the exam,24-01-2016,1208,0,2,Jan
5146,CFA Level 1 exam prep - Part 1 | CFA Level 1 Refresher Course | Tips and tricks to pass the exam,24-01-2016,11178,0,2,Jan
5147,Introduction To Android Development | Android Development for Beginners | Edureka,15-01-2016,4063,0,6,Jan
5148,Business Analytics With R | Data Analytics with R | Analytics with R | Programming with R | Edureka,15-01-2016,25110,0,12,Jan
5149,AWS Certification Training - 3 | AWS Tutorial | Cloud Computing Tutorial for Beginners | Edureka,15-01-2016,7876,0,1,Jan
5150,AWS Certification Training - 4 | AWS Tutorial | Cloud Computing Tutorial for Beginners | Edureka,15-01-2016,4312,0,0,Jan
5151,Apache Kafka Tutorial for Beginners - 2 | Kafka Architecture & Fault Tolerance in Kafka | Edureka,15-01-2016,8179,0,0,Jan
5152,Getting Started With Android Development | Android Development for Beginners | Edureka,15-01-2016,1068,0,0,Jan
5153,Why Talend For Big Data | Talend Tutorial-1 | ETL Tutorial-1 | ETL for Big Data | Edureka,15-01-2016,6285,0,0,Jan
5154,Java And SOA For Beginners | Java Programming Tutorial | Edureka,15-01-2016,4989,0,3,Jan
5155,Top 5 Algorithms used in Data Science | Data Science Tutorial | Data Mining Tutorial | Edureka,15-01-2016,144058,0,44,Jan
5156,Sentiment Analysis in R | R Tutorial | R Analytics | R Programming | What is R | R language,24-12-2015,54922,0,42,Dec
5157,Manipulate Data With Talend | Talend Tutorial | Talend for Beginners | ETL Tutorial | Edureka,24-12-2015,4960,0,2,Dec
5158,Email Marketing for the Mobile world | Mobile Marketing Tutorial | Mobile Marketing for Beginners,24-12-2015,643,0,0,Dec
5159,Apache Solr Video Tutorial for Beginners - Part 1 | Edureka,24-12-2015,4558,0,0,Dec
5160,Spring Framework Video tutorial for Beginners - Part 1 | Edureka,24-12-2015,12715,0,0,Dec
5161,Automation Testing using TestComplete | Tutorial for Beginners - Part 1 | Edureka,24-12-2015,64447,0,20,Dec
5162,What is AngularJS | JavaScript MVC Framework And AngularJS | AngularJS Tutorial | Edureka,24-12-2015,6592,0,5,Dec
5163,What is Tableau? - 1 | Data Visualization Tools | Tableau Tutorial for Beginners | Edureka,24-12-2015,9007,0,1,Dec
5164,iOS App Development using Swift 2.0 | iOS Tutorial Video for Beginners - Part 1 | Edureka,24-12-2015,2114,0,1,Dec
5165,MSBI And SSIS Architecture Overview | Microsoft BI Tutorial Video for Beginner - Part 1 | Edureka,24-12-2015,4470,0,0,Dec
5166,Objects in Javascript and Node.js | Node.js Tutorial Video for Beginners - Part 1 | Edureka,24-12-2015,5086,0,3,Dec
5167,Linux Administration Tutorial-1 | Linux Administration for beginners | Edureka,24-12-2015,11944,0,3,Dec
